date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:47:52	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:00%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.eot	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.eot	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:52	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:00%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.woff2	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.woff2	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:52	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:00%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.woff	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.woff	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:53	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:01%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.ttf	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.ttf	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:53	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:01%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.svg?	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxiconsd41d.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:54	405670/405670	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2266a251f8-630a6%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxicons.eot	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxicons.eot	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:54	115680/115680	---M--	200	added ('OK')	font/woff2	etag:%2266a251f8-1c3e0%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxicons.woff2	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxicons.woff2	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:54	321020/321020	---M--	200	added ('OK')	font/woff	etag:%2266a251f8-4e5fc%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxicons.woff	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxicons.woff	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:56	320944/320944	---M--	200	added ('OK')	application/octet-stream	etag:%2266a251f8-4e5b0%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxicons.ttf	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxicons.ttf	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:57	1242122/1242122	---M--	200	added ('OK')	image/svg+xml	etag:%2266a251f8-12f40a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxicons.svg?	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons/boxiconsd41d.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/fonts/boxicons.css)
05:47:58	45251/45251	---M--	200	added ('OK')	image/png	etag:%2266a251f8-b0c3%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/layouts/layout-without-menu-light.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/layouts/layout-without-menu-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts-without-menu.html)
05:47:58	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:06%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts/layout-without-menu-dark.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts/layout-without-menu-dark.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts-without-menu.html)
05:47:58	63976/63976	---M--	200	added ('OK')	image/png	etag:%2266a251f8-f9e8%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/layouts/layout-without-navbar-light.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/layouts/layout-without-navbar-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts-without-navbar.html)
05:47:58	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:07%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts/layout-without-navbar-dark.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts/layout-without-navbar-dark.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts-without-navbar.html)
05:47:59	58375/58375	---M--	200	added ('OK')	image/png	etag:%2266a251f8-e407%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/layouts/layout-fluid-light.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/layouts/layout-fluid-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts-fluid.html)
05:47:59	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:07%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts/layout-fluid-dark.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts/layout-fluid-dark.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts-fluid.html)
05:47:59	62469/62469	---M--	200	added ('OK')	image/png	etag:%2266a251f8-f405%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/layouts/layout-container-light.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/layouts/layout-container-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts-container.html)
05:48:00	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:08%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts/layout-container-dark.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts/layout-container-dark.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/layouts-container.html)
05:48:00	387/387	---M--	200	added ('OK')	application/javascript	etag:%2266a251f8-183%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/pages-account-settings-account.js	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/pages-account-settings-account.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-account.html)
05:48:01	1932/1932	---M--	200	added ('OK')	image/png	etag:%2266a251f8-78c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/google.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/google.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:01	2550/2550	---M--	200	added ('OK')	image/png	etag:%2266a251f8-9f6%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/slack.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/slack.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:01	1781/1781	---M--	200	added ('OK')	image/png	etag:%2266a251f8-6f5%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/github.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/github.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:02	1405/1405	---M--	200	added ('OK')	image/png	etag:%2266a251f8-57d%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/mailchimp.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/mailchimp.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:02	2236/2236	---M--	200	added ('OK')	image/png	etag:%2266a251f8-8bc%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/asana.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/asana.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:02	681/681	---M--	200	added ('OK')	image/png	etag:%2266a251f8-2a9%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/facebook.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/facebook.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:03	1564/1564	---M--	200	added ('OK')	image/png	etag:%2266a251f8-61c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/twitter.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/twitter.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:03	3128/3128	---M--	200	added ('OK')	image/png	etag:%2266a251f8-c38%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/instagram.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/instagram.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:03	2848/2848	---M--	200	added ('OK')	image/png	etag:%2266a251f8-b20%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/dribbble.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/dribbble.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:04	1731/1731	---M--	200	added ('OK')	image/png	etag:%2266a251f8-6c3%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/behance.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/icons/brands/behance.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-account-settings-connections.html)
05:48:04	15262/15262	---M--	200	added ('OK')	text/css	etag:%2266a251f8-3b9e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/css/pages/page-auth.css	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/css/pages/page-auth.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/auth-login-basic.html)
05:48:05	144/144	---M--	200	added ('OK')	text/css	etag:%2266a251f8-90%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/css/pages/page-misc.css	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/css/pages/page-misc.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-misc-error.html)
05:48:05	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:13%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/illustrations/page-misc-error-dark.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/illustrations/page-misc-error-dark.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-misc-error.html)
05:48:06	216684/216684	---M--	200	added ('OK')	image/png	etag:%2266a251f8-34e6c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/illustrations/page-misc-error-light.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/illustrations/page-misc-error-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-misc-error.html)
05:48:06	33100/33100	---M--	200	added ('OK')	image/png	etag:%2266a251f8-814c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/illustrations/girl-doing-yoga-light.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/illustrations/girl-doing-yoga-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-misc-under-maintenance.html)
05:48:06	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:14%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/illustrations/girl-doing-yoga-dark.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/illustrations/girl-doing-yoga-dark.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/pages-misc-under-maintenance.html)
05:48:07	13332/13332	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-3414%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/2.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/2.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:07	12929/12929	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-3281%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/13.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/13.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:08	22875/22875	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-595b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/4.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/4.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:08	22938/22938	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-599a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/5.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/5.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:08	21183/21183	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-52bf%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/7.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/7.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:09	31223/31223	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-79f7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/18.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/18.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:09	18135/18135	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-46d7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/1.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/1.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:09	19087/19087	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-4a8f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/11.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/11.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:10	28075/28075	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-6dab%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/12.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/12.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:10	19716/19716	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-4d04%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/17.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/17.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:10	15553/15553	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-3cc1%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/19.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/19.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:10	16593/16593	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-40d1%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/20.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/20.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:11	22736/22736	---M--	200	added ('OK')	application/javascript	etag:%2266a251f8-58d0%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/libs/masonry/masonry.js	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/libs/masonry/masonry.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/cards-basic.html)
05:48:12	24285/24285	---M--	200	added ('OK')	image/jpeg	etag:%2266a251f8-5edd%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/3.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/elements/3.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/ui-collapse.html)
05:48:13	431/431	---M--	200	added ('OK')	application/javascript	etag:%2266a251f8-1af%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/ui-modals.js	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/ui-modals.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/ui-modals.html)
05:48:14	487/487	---M--	200	added ('OK')	application/javascript	etag:%2266a251f8-1e7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/ui-toasts.js	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/ui-toasts.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/ui-toasts.html)
05:48:14	143/143	---M--	200	added ('OK')	application/javascript	etag:%2266a251f8-8f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/ui-popover.js	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/ui-popover.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/ui-tooltips-popovers.html)
05:48:15	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Feb%202025%2004:48:23%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/backgrounds/18.jpg	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/backgrounds/18.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/extended-ui-perfect-scrollbar.html)
05:48:15	381/381	---M--	200	added ('OK')	application/javascript	etag:%2266a251f8-17d%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/extended-ui-perfect-scrollbar.js	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/extended-ui-perfect-scrollbar.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/extended-ui-perfect-scrollbar.html)
05:48:16	354/354	---M--	200	added ('OK')	text/css	etag:%2266a251f8-162%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/css/pages/page-icons.css	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/vendor/css/pages/page-icons.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/icons-boxicons.html)
05:48:16	58/58	---M--	200	added ('OK')	application/javascript	etag:%2266a251f8-3a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/form-basic-inputs.js	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/js/form-basic-inputs.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/forms-basic-inputs.html)
05:48:17	20488/20488	---M--	200	added ('OK')	image/png	etag:%2266a251f8-5008%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/avatars/5.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/avatars/5.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/tables-basic.html)
05:48:18	15198/15198	---M--	200	added ('OK')	image/png	etag:%2266a251f8-3b5e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/avatars/6.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/avatars/6.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/tables-basic.html)
05:48:18	15180/15180	---M--	200	added ('OK')	image/png	etag:%2266a251f8-3b4c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/avatars/7.png	C:/Users/Stania/Documents/sneat/demos.themeselection.com/sneat-bootstrap-html-admin-template-free/assets/img/avatars/7.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template-free/html/tables-basic.html)
